2026-09-18 14:00:20,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-4
2026-09-18 14:00:20,366 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-4
2026-09-18 14:00:20,366 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-4
2026-09-18 14:00:20,366 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2026-09-18 14:00:20,367 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-2
2026-09-18 14:00:20,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2026-09-18 14:00:20,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-2
2026-09-18 14:00:20,368 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-2
2026-09-18 14:00:20,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-2
2026-09-18 14:00:20,369 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2026-09-18 14:00:20,369 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base-1
2026-09-18 14:00:20,370 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2026-09-18 14:00:20,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2026-09-18 14:00:20,370 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-1
2026-09-18 14:00:20,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2026-09-18 14:00:20,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-1
2026-09-18 14:00:20,371 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-1
2026-09-18 14:00:20,372 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-1
2026-09-18 14:00:20,372 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2026-09-18 14:00:20,373 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Assem1
2026-09-18 14:00:20,373 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [RefAxis] in Assem1
2026-09-18 14:00:20,373 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-18 14:00:20,374 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-09-18 14:00:20,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-3
2026-09-18 14:00:20,375 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-3
2026-09-18 14:00:20,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-3
2026-09-18 14:00:20,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-4
2026-09-18 14:00:20,376 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-4
2026-09-18 14:00:20,376 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-4
2026-09-18 14:00:20,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2026-09-18 14:00:20,377 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-2
2026-09-18 14:00:20,377 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2026-09-18 14:00:20,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-2
2026-09-18 14:00:20,378 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-2
2026-09-18 14:00:20,378 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-2
2026-09-18 14:00:20,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2026-09-18 14:00:20,379 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base-1
2026-09-18 14:00:20,379 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2026-09-18 14:00:20,380 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2026-09-18 14:00:20,380 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-1
2026-09-18 14:00:20,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
